#metadataBlock	name	dataverseAlias	displayName												
	gsdSemester	Fall 2016	Fall_2016	6											
	gsdRecommendation	Accreditation	Accreditation	0											
	gsdRecommendation	Open House	Open_House	1											
	gsdRecommendation	Platform	Platform	2											
	gsdRecommendation	Website	Website	3											
	gsdTypes	Animations	Animations	0											
	gsdTypes	Axonometric drawings	Axonometric_drawings	1											
	gsdTypes	Axonometric projections	Axonometric_projections	2											
	gsdTypes	Diagrams	Diagrams	3											
	gsdTypes	Drawings	Drawings	4											
	gsdTypes	Elevations (drawings)	Elevations_drawings	5											
	gsdTypes	Floor plans	Floor_plans	6											
	gsdTypes	Isometric drawings	Isometric_drawings	7											
	gsdTypes	Isometric projections	Isometric_projections	8											
	gsdTypes	Maps	Maps	9											
	gsdTypes	Master plans	Master_plans	10											
	gsdTypes	Models (representations)	Models_representations	11											
	gsdTypes	Other	Other	12											
	gsdTypes	Perspective drawings	Perspective_drawings	13											
	gsdTypes	Photographs	Photographs	14											
	gsdTypes	Plans (drawings)	Plans_drawings	15											
	gsdTypes	Plans (maps)	Plans_maps	16											
	gsdTypes	Renderings	Renderings	17											
	gsdTypes	Sectional elevations	Sectional_elevations	18											
	gsdTypes	Sectional perspectives	Sectional_perspectives	19											
	gsdTypes	Sections	Sections	20											
	gsdTypes	Sections (orthographic projections)	Sections_orthographic_projections	21											
	gsdTypes	Site plans	Site_plans	22											
	gsdTypes	Sketches	Sketches	23											
	gsdTypes	Videos	Videos	24											
	gsdPrizes	Araldo Cossutta Annual Prize for Design Excellence	Araldo_Cossutta_Annual_Prize_for_Design_Excellence	0											
	gsdPrizes	Award for Academic Excellence in Urban Design	Award_for_Academic_Excellence_in_Urban_Design	1											
	gsdPrizes	Award for Academic Excellence in Urban Planning	Award_for_Academic_Excellence_in_Urban_Planning	2											
	gsdPrizes	Award for Outstanding Leadership in Urban Design	Award_for_Outstanding_Leadership_in_Urban_Design	3											
	gsdPrizes	Award for Outstanding Leadership in Urban Planning	Award_for_Outstanding_Leadership_in_Urban_Planning	4											
	gsdPrizes	Charles Eliot Traveling Fellowship in Landscape Architecture	Charles_Eliot_Traveling_Fellowship_in_Landscape_Architecture	5											
	gsdPrizes	Clifford Wong Prize in Housing Design	Clifford_Wong_Prize_in_Housing_Design	6											
	gsdPrizes	Digital Design Prize	Digital_Design_Prize	7											
	gsdPrizes	Dimitris Pikionis Award	Dimitris_Pikionis_Award	8											
	gsdPrizes	Druker Traveling Fellowship	Druker_Traveling_Fellowship	9											
	gsdPrizes	Ferdinand Colloredo-Mansfeld Prize for Superior Achievement in Real Estate Studies	Ferdinand_Colloredo-Mansfeld_Prize_for_Superior_Achievement_in_Real_Estate_Studies	10											
	gsdPrizes	Frederick Sheldon Traveling Fellowship	Frederick_Sheldon_Traveling_Fellowship	11											
	gsdPrizes	Howard T. Fisher Prize for Excellence in Geographic Information Science	Howard_T_Fisher_Prize_for_Excellence_in_Geographic_Information_Science	12											
	gsdPrizes	Jacob Weidenmann Prize	Jacob_Weidenmann_Prize	13											
	gsdPrizes	Julia Amory Appleton Traveling Fellowship in Architecture	Julia_Amory_Appleton_Traveling_Fellowship_in_Architecture	14											
	gsdPrizes	Kevin V. Kieran Prize (Kevin Kieran Memorial Scholarship)	Kevin_V_Kieran_Prize_(Kevin_Kieran_Memorial_Scholarship)	15											
	gsdPrizes	Norman T. Newton Prize	Norman_T_Newton_Prize	16											
	gsdPrizes	Peter Rice Prize for Innovation in Architecture and Structural Design	Peter_Rice_Prize_for_Innovation_in_Architecture_and_Structural_Design	17											
	gsdPrizes	Peter Walker & Partners Fellowship for Landscape Architecture	Peter_Walker_&_Partners_Fellowship_for_Landscape_Architecture	18											
	gsdPrizes	Sinclair Kennedy Traveling Fellowship	Sinclair_Kennedy_Traveling_Fellowship	19											
	gsdPrizes	The Daniel L. Schodek Award for Technology and Sustainability	The_Daniel_L_Schodek_Award_for_Technology_and_Sustainability	20											
	gsdAccreditation	High	High	0											
	gsdAccreditation	Medium	Medium	1											
	gsdAccreditation	Low	Low	2											
	gsdCourseName	01101: First Semester Core: PROJECT	01101	0											
	gsdCourseName	01102: Second Semester Core: SITUATE	01102	1											
	gsdCourseName	01111: LA I: First Semester Core Studio	01111	2											
	gsdCourseName	01112: Landscape Architecture II	01112	3											
	gsdCourseName	01121: First Semester Core Urban Planning Studio	01121	4											
	gsdCourseName	01122: Second Semester Core Urban Planning Studio	01122	5											
	gsdCourseName	01201: Third Semester Core: INTEGRATE	01201	6											
	gsdCourseName	01202: Fourth Semester Core: RELATE	01202	7											
	gsdCourseName	01211: LA III: Third Semester Core Studio	01211	8											
	gsdCourseName	01212: Landscape Architecture IV	01212	9											
	gsdCourseName	01221: Elements of Urban Design	01221	10											
	gsdCourseName	01301: Kyoto Studio II: Seasons and Architecture	01301	11											
	gsdCourseName	01301: The Function of Time	01301	12											
	gsdCourseName	01302: Architecture Club London	01302	13											
	gsdCourseName	01302: Unfinished Work III	01302	14											
	gsdCourseName	01303: Alimentary Design	01303	15											
	gsdCourseName	01303: Workplan	01303	16											
	gsdCourseName	01304: Alimentary Design	01304	17											
	gsdCourseName	01304: Socio-Environmental Responsive Design	01304	18											
	gsdCourseName	01305: Built Climates	01305	19											
	gsdCourseName	01305: Parametric Semiology - High Performance Architecture for Apple, Google and Facebook	01305	20											
	gsdCourseName	01306: 21st Cent. Arch.of Africa and the Diaspora	01306	21											
	gsdCourseName	01306: Material Performance - Fibrous Tectonics	01306	22											
	gsdCourseName	01307: La Strada Novissima	01307	23											
	gsdCourseName	01307: Material Performance	01307	24											
	gsdCourseName	01308: City of Artificial Extrusions	01308	25											
	gsdCourseName	01308: Green Card Conversations	01308	26											
	gsdCourseName	01309: Studio Alaska	01309	27											
	gsdCourseName	01309: Theatre and the City	01309	28											
	gsdCourseName	01310: Architecture of Cultural Prosthetics	01310	29											
	gsdCourseName	01310: Rotterdam Study Abroad Studio Option: Elements of Architecture	01310	30											
